1;Temps;Deplacements;Forces
;(s);(mm);(kN)
"";"25.8000";"2.5803";"37.6224"
"";"25.9000";"2.5899";"37.5597"
"";"26.0000";"2.5999";"37.5133"
"";"26.1000";"2.6104";"37.4643"
"";"26.2000";"2.6204";"37.4029"
"";"26.3000";"2.6302";"37.3380"
"";"26.4000";"2.6403";"37.2629"
"";"26.5000";"2.6503";"37.2141"
"";"26.6000";"2.6601";"37.1489"
"";"26.7000";"2.6703";"37.0674"
"";"26.8000";"2.6802";"36.9844"
"";"26.9000";"2.6902";"36.9173"
"";"27.0000";"2.7004";"36.8451"
"";"27.1000";"2.7104";"36.7729"
"";"27.2000";"2.7199";"36.7021"
"";"27.3000";"2.7301";"36.6501"
"";"27.4000";"2.7404";"36.5949"
"";"27.5000";"2.7504";"36.5280"
"";"27.6000";"2.7603";"36.4056"
"";"27.7000";"2.7704";"36.2508"
"";"27.8000";"2.7801";"36.1096"
"";"27.9000";"2.7902";"35.9396"
"";"28.0000";"2.8005";"35.6907"
"";"28.1000";"2.8104";"35.4532"
"";"28.2000";"2.8203";"35.1807"
"";"28.3000";"2.8305";"34.8624"
"";"28.4000";"2.8403";"34.5719"
"";"28.5000";"2.8501";"34.2884"
"";"28.6000";"2.8604";"33.9927"
"";"28.7000";"2.8705";"33.6908"
"";"28.8000";"2.8806";"33.0714"
"";"28.9000";"2.8906";"32.4428"
"";"29.0000";"2.9004";"32.0108"
"";"29.1000";"2.9101";"31.6842"
"";"29.2000";"2.9204";"31.4212"
"";"29.3000";"2.9305";"31.1757"
"";"29.4000";"2.9402";"30.9473"
"";"29.5000";"2.9503";"30.7347"
"";"29.6000";"2.9605";"30.5438"
"";"29.7000";"2.9702";"30.3570"
"";"29.8000";"2.9802";"30.1762"
"";"29.9000";"2.9904";"29.9936"
"";"30.0000";"3.0003";"29.8079"
"";"30.1000";"3.0104";"29.5939"
"";"30.2000";"3.0205";"29.3393"
"";"30.3000";"3.0301";"29.0993"
"";"30.4000";"3.0401";"28.8973"
"";"30.5000";"3.0505";"28.7106"
"";"30.6000";"3.0605";"28.5255"
"";"30.7000";"3.0703";"28.2960"
"";"30.8000";"3.0804";"28.0136"
"";"30.9000";"3.0901";"27.7504"
"";"31.0000";"3.1002";"27.4951"
"";"31.1000";"3.1104";"27.2320"
"";"31.2000";"3.1203";"26.9520"
"";"31.3000";"3.1304";"26.7142"
"";"31.4000";"3.1404";"26.4558"
"";"31.5000";"3.1505";"26.2507"
"";"31.6000";"3.1601";"26.0205"
"";"31.7000";"3.1703";"25.8105"
"";"31.8000";"3.1804";"25.6127"
"";"31.9000";"3.1903";"25.4188"
"";"32.0000";"3.2004";"25.2287"
"";"32.1000";"3.2103";"25.0442"
"";"32.2000";"3.2201";"24.8787"
"";"32.3000";"3.2303";"24.7296"
"";"32.3820";"3.2387";"24.5948"
11;Temps;Deplacements;Forces
;(s);(mm);(kN)
"";"0.0000";"0.0000";"-0.0002"
"";"0.1000";"0.0078";"0.0032"
"";"0.2000";"0.0194";"0.0107"
"";"0.3000";"0.0301";"0.0156"
"";"0.4000";"0.0401";"0.0181"
"";"0.5000";"0.0500";"0.0201"
"";"0.6000";"0.0602";"0.0225"
"";"0.7000";"0.0703";"0.0246"
"";"0.8000";"0.0801";"0.0269"
"";"0.9000";"0.0903";"0.0296"
"";"1.0000";"0.1003";"0.0316"
"";"1.1000";"0.1101";"0.0326"
"";"1.2000";"0.1202";"0.0330"
"";"1.3000";"0.1303";"0.0332"
"";"1.4000";"0.1401";"0.0333"
"";"1.5000";"0.1501";"0.0335"
"";"1.6000";"0.1604";"0.0337"
"";"1.7000";"0.1702";"0.0342"
"";"1.8000";"0.1801";"0.0346"
"";"1.9000";"0.1903";"0.0370"
"";"2.0000";"0.2001";"0.0417"
"";"2.1000";"0.2101";"0.0470"
"";"2.2000";"0.2203";"0.0530"
"";"2.3000";"0.2303";"0.0598"
"";"2.4000";"0.2401";"0.0679"
"";"2.5000";"0.2503";"0.0774"
"";"2.6000";"0.2602";"0.0879"
"";"2.7000";"0.2701";"0.1003"
"";"2.8000";"0.2803";"0.1149"
"";"2.9000";"0.2903";"0.1319"
"";"3.0000";"0.2999";"0.1528"
"";"3.1000";"0.3103";"0.1783"
"";"3.2000";"0.3203";"0.2072"
"";"3.3000";"0.3301";"0.2414"
"";"3.4000";"0.3403";"0.2809"
"";"3.5000";"0.3503";"0.3246"
"";"3.6000";"0.3601";"0.3793"
"";"3.7000";"0.3702";"0.4407"
"";"3.8000";"0.3803";"0.5062"
"";"3.9000";"0.3899";"0.5810"
"";"4.0000";"0.4001";"0.6655"
"";"4.1000";"0.4103";"0.7589"
"";"4.2000";"0.4201";"0.8622"
"";"4.3000";"0.4301";"0.9751"
"";"4.4000";"0.4403";"1.0948"
"";"4.5000";"0.4501";"1.2273"
"";"4.6000";"0.4601";"1.3746"
"";"4.7000";"0.4703";"1.5328"
"";"4.8000";"0.4801";"1.6993"
"";"4.9000";"0.4900";"1.8814"
"";"5.0000";"0.5002";"2.0699"
"";"5.1000";"0.5102";"2.2713"
"";"5.2000";"0.5200";"2.4853"
"";"5.3000";"0.5302";"2.7136"
"";"5.4000";"0.5401";"2.9519"
"";"5.5000";"0.5499";"3.2050"
"";"5.6000";"0.5602";"3.4650"
"";"5.7000";"0.5701";"3.7253"
"";"5.8000";"0.5799";"4.0047"
"";"5.9000";"0.5901";"4.2932"
"";"6.0000";"0.6002";"4.5865"
"";"6.1000";"0.6099";"4.8897"
"";"6.2000";"0.6200";"5.1968"
"";"6.3000";"0.6301";"5.5023"
"";"6.4000";"0.6399";"5.8202"
"";"6.5000";"0.6500";"6.1452"
"";"6.6000";"0.6602";"6.4711"
"";"6.7000";"0.6700";"6.8061"
"";"6.8000";"0.6800";"7.1483"
"";"6.9000";"0.6902";"7.4844"
"";"7.0000";"0.6999";"7.8227"
"";"7.1000";"0.7099";"8.1709"
"";"7.2000";"0.7202";"8.5257"
"";"7.3000";"0.7301";"8.8810"
"";"7.4000";"0.7400";"9.2422"
"";"7.5000";"0.7501";"9.5921"
"";"7.6000";"0.7601";"9.9539"
"";"7.7000";"0.7699";"10.3240"
"";"7.8000";"0.7802";"10.6950"
"";"7.9000";"0.7900";"11.0600"
"";"8.0000";"0.7998";"11.4337"
"";"8.1000";"0.8101";"11.8090"
"";"8.2000";"0.8202";"12.1805"
"";"8.3000";"0.8299";"12.5582"
"";"8.4000";"0.8400";"12.9355"
"";"8.5000";"0.8501";"13.3172"
"";"8.6000";"0.8600";"13.7061"
"";"8.7000";"0.8701";"14.0924"
"";"8.8000";"0.8801";"14.4573"
"";"8.9000";"0.8898";"14.8429"
"";"9.0000";"0.9000";"15.2353"
"";"9.1000";"0.9103";"15.6243"
"";"9.2000";"0.9201";"16.0127"
"";"9.3000";"0.9299";"16.3999"
"";"9.4000";"0.9401";"16.7808"
"";"9.5000";"0.9499";"17.1693"
"";"9.6000";"0.9599";"17.5665"
"";"9.7000";"0.9701";"17.9546"
"";"9.8000";"0.9799";"18.3439"
"";"9.9000";"0.9901";"18.7455"
"";"10.0000";"1.0002";"19.1302"
"";"10.1000";"1.0100";"19.5188"
"";"10.2000";"1.0198";"19.9109"
"";"10.3000";"1.0301";"20.3094"
"";"10.4000";"1.0402";"20.7029"
"";"10.5000";"1.0499";"21.0966"
"";"10.6000";"1.0601";"21.4796"
"";"10.7000";"1.0700";"21.8618"
"";"10.8000";"1.0799";"22.2617"
"";"10.9000";"1.0901";"22.6619"
"";"11.0000";"1.1001";"23.0465"
"";"11.1000";"1.1098";"23.4349"
"";"11.2000";"1.1200";"23.8298"
"";"11.3000";"1.1302";"24.2090"
"";"11.4000";"1.1399";"24.5952"
"";"11.5000";"1.1499";"24.9806"
"";"11.6000";"1.1601";"25.3671"
"";"11.7000";"1.1701";"25.7609"
"";"11.8000";"1.1801";"26.1514"
"";"11.9000";"1.1902";"26.5191"
"";"12.0000";"1.1997";"26.8948"
"";"12.1000";"1.2098";"27.2844"
"";"12.2000";"1.2203";"27.6750"
"";"12.3000";"1.2302";"28.0516"
"";"12.4000";"1.2400";"28.4264"
"";"12.5000";"1.2501";"28.7897"
"";"12.6000";"1.2600";"29.1704"
"";"12.7000";"1.2699";"29.5527"
"";"12.8000";"1.2801";"29.9265"
"";"12.9000";"1.2899";"30.2874"
"";"13.0000";"1.2999";"30.6601"
"";"13.1000";"1.3101";"31.0253"
"";"13.2000";"1.3202";"31.3864"
"";"13.3000";"1.3299";"31.7431"
"";"13.4000";"1.3399";"32.1038"
"";"13.5000";"1.3502";"32.4645"
"";"13.6000";"1.3601";"32.8191"
"";"13.7000";"1.3701";"33.1674"
"";"13.8000";"1.3801";"33.4892"
"";"13.9000";"1.3898";"33.8380"
"";"14.0000";"1.4000";"34.1891"
"";"14.1000";"1.4102";"34.5276"
"";"14.2000";"1.4201";"34.8595"
"";"14.3000";"1.4301";"35.1831"
"";"14.4000";"1.4403";"35.4975"
"";"14.5000";"1.4499";"35.8133"
"";"14.6000";"1.4598";"36.1245"
"";"14.7000";"1.4701";"36.4369"
"";"14.8000";"1.4803";"36.7448"
"";"14.9000";"1.4902";"37.0228"
"";"15.0000";"1.5002";"37.2998"
"";"15.1000";"1.5100";"37.5838"
"";"15.2000";"1.5197";"37.8633"
"";"15.3000";"1.5301";"38.1453"
"";"15.4000";"1.5402";"38.4132"
"";"15.5000";"1.5499";"38.6690"
"";"15.6000";"1.5602";"38.9282"
"";"15.7000";"1.5703";"39.1790"
"";"15.8000";"1.5799";"39.4244"
"";"15.9000";"1.5899";"39.6598"
"";"16.0000";"1.6002";"39.8747"
"";"16.1000";"1.6101";"40.0681"
"";"16.2000";"1.6202";"40.2758"
"";"16.3000";"1.6303";"40.4458"
"";"16.4000";"1.6399";"40.6228"
"";"16.5000";"1.6499";"40.8074"
"";"16.6000";"1.6603";"40.9903"
"";"16.7000";"1.6703";"41.1528"
"";"16.8000";"1.6801";"41.3100"
"";"16.9000";"1.6902";"41.4357"
"";"17.0000";"1.6999";"41.5645"
"";"17.1000";"1.7100";"41.7015"
"";"17.2000";"1.7203";"41.8165"
"";"17.3000";"1.7303";"41.9091"
"";"17.4000";"1.7402";"41.9941"
"";"17.5000";"1.7502";"42.0616"
"";"17.6000";"1.7603";"42.1284"
"";"17.7000";"1.7698";"42.1771"
"";"17.8000";"1.7801";"42.2266"
"";"17.9000";"1.7904";"42.2559"
"";"18.0000";"1.8003";"42.2836"
"";"18.1000";"1.8103";"42.2912"
"";"18.2000";"1.8203";"42.2914"
"";"18.3000";"1.8299";"42.2982"
"";"18.4000";"1.8401";"42.3079"
"";"18.5000";"1.8504";"42.2978"
"";"18.6000";"1.8601";"42.2699"
"";"18.7000";"1.8702";"42.2466"
"";"18.8000";"1.8804";"42.1988"
"";"18.9000";"1.8901";"42.1692"
"";"19.0000";"1.9001";"42.1427"
"";"19.1000";"1.9103";"42.1004"
"";"19.2000";"1.9203";"42.0609"
"";"19.3000";"1.9302";"42.0282"
"";"19.4000";"1.9404";"41.9720"
"";"19.5000";"1.9500";"41.9159"
"";"19.6000";"1.9599";"41.8772"
"";"19.7000";"1.9704";"41.8374"
"";"19.8000";"1.9806";"41.7916"
"";"19.9000";"1.9903";"41.7462"
"";"20.0000";"2.0003";"41.6738"
"";"20.1000";"2.0101";"41.6266"
"";"20.2000";"2.0199";"41.5904"
"";"20.3000";"2.0303";"41.5543"
"";"20.4000";"2.0403";"41.4913"
"";"20.5000";"2.0501";"41.4527"
"";"20.6000";"2.0604";"41.4118"
"";"20.7000";"2.0706";"41.3772"
"";"20.8000";"2.0800";"41.3380"
"";"20.9000";"2.0900";"41.3092"
"";"21.0000";"2.1003";"41.2728"
"";"21.1000";"2.1103";"41.2439"
"";"21.2000";"2.1204";"41.2126"
"";"21.3000";"2.1303";"41.1469"
"";"21.4000";"2.1399";"41.1070"
"";"21.5000";"2.1501";"41.0865"
"";"21.6000";"2.1605";"41.0570"
"";"21.7000";"2.1702";"41.0070"
"";"21.8000";"2.1801";"40.9723"
"";"21.9000";"2.1902";"40.9152"
"";"22.0000";"2.2000";"40.8728"
"";"22.1000";"2.2101";"40.8469"
"";"22.2000";"2.2203";"40.7983"
"";"22.3000";"2.2303";"40.7535"
"";"22.4000";"2.2404";"40.7199"
"";"22.5000";"2.2504";"40.6652"
"";"22.6000";"2.2601";"40.6059"
"";"22.7000";"2.2698";"40.5582"
"";"22.8000";"2.2801";"40.5137"
"";"22.9000";"2.2904";"40.4578"
"";"23.0000";"2.3003";"40.4028"
"";"23.1000";"2.3103";"40.3275"
"";"23.2000";"2.3203";"40.2579"
"";"23.3000";"2.3301";"40.2039"
"";"23.4000";"2.3402";"40.1502"
"";"23.5000";"2.3503";"40.0743"
"";"23.6000";"2.3601";"40.0064"
"";"23.7000";"2.3703";"39.9444"
"";"23.8000";"2.3804";"39.8605"
"";"23.9000";"2.3901";"39.7902"
"";"24.0000";"2.4001";"39.7221"
"";"24.1000";"2.4103";"39.6539"
"";"24.2000";"2.4204";"39.5905"
"";"24.3000";"2.4303";"39.5272"
"";"24.4000";"2.4403";"39.4372"
"";"24.5000";"2.4499";"39.3660"
"";"24.6000";"2.4599";"39.3104"
"";"24.7000";"2.4704";"39.2557"
"";"24.8000";"2.4804";"39.1949"
"";"24.9000";"2.4904";"39.1350"
"";"25.0000";"2.5003";"39.0635"
"";"25.1000";"2.5103";"39.0110"
"";"25.2000";"2.5200";"38.9554"
"";"25.3000";"2.5302";"38.9016"
"";"25.4000";"2.5403";"38.8326"
"";"25.5000";"2.5502";"38.7761"
"";"25.6000";"2.5604";"38.7128"
"";"25.7000";"2.5705";"38.6454"
"";"25.8000";"2.5799";"38.5696"
"";"25.9000";"2.5901";"38.5102"
"";"26.0000";"2.6004";"38.4472"
"";"26.1000";"2.6104";"38.3737"
"";"26.2000";"2.6202";"38.2895"
"";"26.3000";"2.6304";"38.1983"
"";"26.4000";"2.6401";"38.1207"
"";"26.5000";"2.6502";"38.0398"
"";"26.6000";"2.6604";"37.9482"
"";"26.7000";"2.6702";"37.8392"
"";"26.8000";"2.6803";"37.7446"
"";"26.9000";"2.6904";"37.6334"
"";"27.0000";"2.7002";"37.5225"
"";"27.1000";"2.7099";"37.4102"
"";"27.2000";"2.7203";"37.2814"
"";"27.3000";"2.7305";"37.1262"
"";"27.4000";"2.7405";"36.9519"
"";"27.5000";"2.7503";"36.7478"
"";"27.6000";"2.7601";"36.5498"
"";"27.7000";"2.7701";"36.3540"
"";"27.8000";"2.7804";"36.1692"
"";"27.9000";"2.7905";"35.9603"
"";"28.0000";"2.8003";"35.7527"
"";"28.1000";"2.8103";"35.5416"
"";"28.2000";"2.8206";"35.3289"
"";"28.3000";"2.8303";"35.1187"
"";"28.4000";"2.8402";"34.9137"
"";"28.5000";"2.8504";"34.7067"
"";"28.6000";"2.8603";"34.5003"
"";"28.7000";"2.8704";"34.2927"
"";"28.8000";"2.8805";"34.0668"
"";"28.9000";"2.8901";"33.8497"
"";"29.0000";"2.9001";"33.6416"
"";"29.1000";"2.9105";"33.4275"
"";"29.2000";"2.9206";"33.1462"
"";"29.3000";"2.9302";"32.8766"
"";"29.4000";"2.9404";"32.4849"
"";"29.5000";"2.9502";"32.1436"
"";"29.6000";"2.9602";"31.8446"
"";"29.7000";"2.9704";"31.5700"
"";"29.8000";"2.9804";"31.3117"
"";"29.9000";"2.9903";"31.0829"
"";"30.0000";"3.0004";"30.8578"
"";"30.1000";"3.0105";"30.6555"
"";"30.2000";"3.0200";"30.4522"
"";"30.3000";"3.0303";"30.2684"
"";"30.4000";"3.0404";"30.0721"
"";"30.5000";"3.0503";"29.8890"
"";"30.6000";"3.0603";"29.7060"
"";"30.7000";"3.0704";"29.5309"
"";"30.8000";"3.0801";"29.3773"
"";"30.9000";"3.0903";"29.2365"
"";"31.0000";"3.1006";"29.0869"
"";"31.1000";"3.1101";"28.9376"
"";"31.2000";"3.1202";"28.7976"
"";"31.3000";"3.1304";"28.6391"
"";"31.4000";"3.1402";"28.5034"
"";"31.5000";"3.1501";"28.3743"
"";"31.6000";"3.1604";"28.2428"
"";"31.7000";"3.1703";"28.1173"
"";"31.8000";"3.1803";"27.9995"
"";"31.9000";"3.1905";"27.8691"
"";"32.0000";"3.2000";"27.7368"
"";"32.1000";"3.2099";"27.6177"
"";"32.2000";"3.2204";"27.4947"
"";"32.3000";"3.2305";"27.3448"
"";"32.4000";"3.2403";"27.2095"
"";"32.5000";"3.2503";"27.0696"
"";"32.6000";"3.2603";"26.9523"
"";"32.7000";"3.2701";"26.8385"
"";"32.8000";"3.2804";"26.7275"
"";"32.9000";"3.2903";"26.5973"
"";"33.0000";"3.3001";"26.4968"
"";"33.1000";"3.3104";"26.3995"
"";"33.2000";"3.3205";"26.2959"
"";"33.3000";"3.3301";"26.1959"
"";"33.4000";"3.3401";"26.1058"
"";"33.5000";"3.3504";"26.0124"
"";"33.6000";"3.3602";"25.9105"
"";"33.7000";"3.3704";"25.7938"
"";"33.8000";"3.3804";"25.6737"
"";"33.9000";"3.3900";"25.5719"
"";"34.0000";"3.4002";"25.4831"
"";"34.1000";"3.4105";"25.3982"
"";"34.1180";"3.4120";"25.3845"
12;Temps;Deplacements;Forces
;(s);(mm);(kN)
"";"0.0000";"0.0000";"-0.0002"
"";"0.1000";"0.0064";"0.0021"
"";"0.2000";"0.0193";"0.0026"
"";"0.3000";"0.0298";"0.0030"
"";"0.4000";"0.0401";"0.0044"
"";"0.5000";"0.0503";"0.0079"
"";"0.6000";"0.0601";"0.0150"
"";"0.7000";"0.0701";"0.0225"
"";"0.8000";"0.0803";"0.0303"
"";"0.9000";"0.0899";"0.0400"
"";"1.0000";"0.1001";"0.0515"
"";"1.1000";"0.1104";"0.0650"
"";"1.2000";"0.1203";"0.0806"
"";"1.3000";"0.1301";"0.0999"
"";"1.4000";"0.1403";"0.1223"
"";"1.5000";"0.1500";"0.1490"
"";"1.6000";"0.1600";"0.1797"
"";"1.7000";"0.1703";"0.2139"
"";"1.8000";"0.1803";"0.2537"
"";"1.9000";"0.1902";"0.2982"
"";"2.0000";"0.2003";"0.3471"
"";"2.1000";"0.2101";"0.4031"
"";"2.2000";"0.2199";"0.4657"
"";"2.3000";"0.2303";"0.5341"
"";"2.4000";"0.2403";"0.6087"
"";"2.5000";"0.2501";"0.6899"
"";"2.6000";"0.2602";"0.7764"
"";"2.7000";"0.2702";"0.8716"
"";"2.8000";"0.2800";"0.9774"
"";"2.9000";"0.2902";"1.0886"
"";"3.0000";"0.3003";"1.2088"
"";"3.1000";"0.3100";"1.3377"
"";"3.2000";"0.3201";"1.4790"
"";"3.3000";"0.3302";"1.6312"
"";"3.4000";"0.3399";"1.8011"
"";"3.5000";"0.3500";"1.9831"
"";"3.6000";"0.3602";"2.1792"
"";"3.7000";"0.3702";"2.3922"
"";"3.8000";"0.3801";"2.6100"
"";"3.9000";"0.3902";"2.8369"
"";"4.0000";"0.3999";"3.0743"
"";"4.1000";"0.4099";"3.3255"
"";"4.2000";"0.4203";"3.5812"
"";"4.3000";"0.4302";"3.8470"
"";"4.4000";"0.4401";"4.1143"
"";"4.5000";"0.4501";"4.3877"
"";"4.6000";"0.4600";"4.6805"
"";"4.7000";"0.4699";"4.9743"
"";"4.8000";"0.4801";"5.2696"
"";"4.9000";"0.4901";"5.5706"
"";"5.0000";"0.4999";"5.8814"
"";"5.1000";"0.5101";"6.1948"
"";"5.2000";"0.5201";"6.5110"
"";"5.3000";"0.5299";"6.8313"
"";"5.4000";"0.5401";"7.1565"
"";"5.5000";"0.5502";"7.4893"
"";"5.6000";"0.5600";"7.8251"
"";"5.7000";"0.5699";"8.1593"
"";"5.8000";"0.5800";"8.4923"
"";"5.9000";"0.5898";"8.8405"
"";"6.0000";"0.6000";"9.1846"
"";"6.1000";"0.6103";"9.5303"
"";"6.2000";"0.6201";"9.8819"
"";"6.3000";"0.6299";"10.2349"
"";"6.4000";"0.6401";"10.5913"
"";"6.5000";"0.6499";"10.9495"
"";"6.6000";"0.6598";"11.3067"
"";"6.7000";"0.6701";"11.6637"
"";"6.8000";"0.6801";"12.0291"
"";"6.9000";"0.6901";"12.3992"
"";"7.0000";"0.7002";"12.7572"
"";"7.1000";"0.7099";"13.1238"
"";"7.2000";"0.7198";"13.4938"
"";"7.3000";"0.7301";"13.8649"
"";"7.4000";"0.7402";"14.2364"
"";"7.5000";"0.7498";"14.6034"
"";"7.6000";"0.7600";"14.9725"
"";"7.7000";"0.7700";"15.3489"
"";"7.8000";"0.7799";"15.7276"
"";"7.9000";"0.7901";"16.0997"
"";"8.0000";"0.8001";"16.4736"
"";"8.1000";"0.8099";"16.8552"
"";"8.2000";"0.8200";"17.2410"
"";"8.3000";"0.8301";"17.6168"
"";"8.4000";"0.8398";"17.9934"
"";"8.5000";"0.8499";"18.3677"
"";"8.6000";"0.8602";"18.7517"
"";"8.7000";"0.8701";"19.1435"
"";"8.8000";"0.8799";"19.5221"
"";"8.9000";"0.8901";"19.8979"
"";"9.0000";"0.8998";"20.2780"
"";"9.1000";"0.9099";"20.6640"
"";"9.2000";"0.9202";"21.0443"
"";"9.3000";"0.9300";"21.4201"
"";"9.4000";"0.9399";"21.8033"
"";"9.5000";"0.9501";"22.1836"
"";"9.6000";"0.9601";"22.5666"
"";"9.7000";"0.9698";"22.9439"
"";"9.8000";"0.9801";"23.3170"
"";"9.9000";"0.9901";"23.6959"
"";"10.0000";"0.9998";"24.0790"
"";"10.1000";"1.0101";"24.4565"
"";"10.2000";"1.0200";"24.8240"
"";"10.3000";"1.0299";"25.1989"
"";"10.4000";"1.0400";"25.5698"
"";"10.5000";"1.0503";"25.9505"
"";"10.6000";"1.0598";"26.3226"
"";"10.7000";"1.0699";"26.6962"
"";"10.8000";"1.0801";"27.0643"
"";"10.9000";"1.0899";"27.4343"
"";"11.0000";"1.0999";"27.7946"
"";"11.1000";"1.1101";"28.1539"
"";"11.2000";"1.1200";"28.5275"
"";"11.3000";"1.1299";"28.8954"
"";"11.4000";"1.1402";"29.2573"
"";"11.5000";"1.1498";"29.6080"
"";"11.6000";"1.1599";"29.9655"
"";"11.7000";"1.1701";"30.3154"
"";"11.8000";"1.1801";"30.6701"
"";"11.9000";"1.1899";"31.0274"
"";"12.0000";"1.2001";"31.3720"
"";"12.1000";"1.2099";"31.7235"
"";"12.2000";"1.2199";"32.0726"
"";"12.3000";"1.2302";"32.4134"
"";"12.4000";"1.2400";"32.7488"
"";"12.5000";"1.2498";"33.0909"
"";"12.6000";"1.2601";"33.4327"
"";"12.7000";"1.2703";"33.7635"
"";"12.8000";"1.2799";"34.0809"
"";"12.9000";"1.2900";"34.3907"
"";"13.0000";"1.3001";"34.7079"
"";"13.1000";"1.3098";"34.9818"
"";"13.2000";"1.3199";"35.2815"
"";"13.3000";"1.3302";"35.5678"
"";"13.4000";"1.3399";"35.8629"
"";"13.5000";"1.3500";"36.1474"
"";"13.6000";"1.3603";"36.4401"
"";"13.7000";"1.3701";"36.6770"
"";"13.8000";"1.3799";"36.9030"
"";"13.9000";"1.3901";"37.1420"
"";"14.0000";"1.4001";"37.3767"
"";"14.1000";"1.4099";"37.6071"
"";"14.2000";"1.4201";"37.8198"
"";"14.3000";"1.4302";"38.0580"
"";"14.4000";"1.4401";"38.2816"
"";"14.5000";"1.4502";"38.4928"
"";"14.6000";"1.4601";"38.6947"
"";"14.7000";"1.4698";"38.8901"
"";"14.8000";"1.4801";"39.0775"
"";"14.9000";"1.4902";"39.2658"
"";"15.0000";"1.4999";"39.4447"
"";"15.1000";"1.5102";"39.6149"
"";"15.2000";"1.5202";"39.7680"
"";"15.3000";"1.5301";"39.9236"
"";"15.4000";"1.5402";"40.0614"
"";"15.5000";"1.5502";"40.1918"
"";"15.6000";"1.5598";"40.3155"
"";"15.7000";"1.5701";"40.4403"
"";"15.8000";"1.5804";"40.5464"
"";"15.9000";"1.5901";"40.6374"
"";"16.0000";"1.6001";"40.7146"
"";"16.1000";"1.6102";"40.7864"
"";"16.2000";"1.6202";"40.8763"
"";"16.3000";"1.6301";"40.9400"
"";"16.4000";"1.6402";"40.9748"
"";"16.5000";"1.6499";"41.0009"
"";"16.6000";"1.6600";"41.0295"
"";"16.7000";"1.6704";"41.0532"
"";"16.8000";"1.6804";"41.0755"
"";"16.9000";"1.6900";"41.0818"
"";"17.0000";"1.7002";"41.0944"
"";"17.1000";"1.7103";"41.1089"
"";"17.2000";"1.7201";"41.1131"
"";"17.3000";"1.7303";"41.1014"
"";"17.4000";"1.7400";"41.0965"
"";"17.5000";"1.7499";"41.1095"
"";"17.6000";"1.7604";"41.1229"
"";"17.7000";"1.7704";"41.1276"
"";"17.8000";"1.7801";"41.1184"
"";"17.9000";"1.7901";"41.1121"
"";"18.0000";"1.8004";"41.1234"
"";"18.1000";"1.8101";"41.1292"
"";"18.2000";"1.8200";"41.1235"
"";"18.3000";"1.8302";"41.1150"
"";"18.4000";"1.8402";"41.1176"
"";"18.5000";"1.8502";"41.1071"
"";"18.6000";"1.8604";"41.1010"
"";"18.7000";"1.8701";"41.0930"
"";"18.8000";"1.8800";"41.0876"
"";"18.9000";"1.8903";"41.0799"
"";"19.0000";"1.9002";"41.0625"
"";"19.1000";"1.9100";"41.0364"
"";"19.2000";"1.9202";"41.0103"
"";"19.3000";"1.9303";"41.0004"
"";"19.4000";"1.9403";"40.9845"
"";"19.5000";"1.9503";"40.9577"
"";"19.6000";"1.9602";"40.9316"
"";"19.7000";"1.9700";"40.9099"
"";"19.8000";"1.9803";"40.8861"
"";"19.9000";"1.9903";"40.8623"
"";"20.0000";"1.9998";"40.8362"
"";"20.1000";"2.0102";"40.8216"
"";"20.2000";"2.0204";"40.8052"
"";"20.3000";"2.0303";"40.7833"
"";"20.4000";"2.0403";"40.7528"
"";"20.5000";"2.0503";"40.7240"
"";"20.6000";"2.0599";"40.7049"
"";"20.7000";"2.0701";"40.6904"
"";"20.8000";"2.0804";"40.6636"
"";"20.9000";"2.0901";"40.6294"
"";"21.0000";"2.1001";"40.5972"
"";"21.1000";"2.1104";"40.5792"
"";"21.2000";"2.1204";"40.5605"
"";"21.3000";"2.1299";"40.5304"
"";"21.4000";"2.1402";"40.4924"
"";"21.5000";"2.1501";"40.4536"
"";"21.6000";"2.1602";"40.4281"
"";"21.7000";"2.1704";"40.3827"
"";"21.8000";"2.1802";"40.3372"
"";"21.9000";"2.1900";"40.2950"
"";"22.0000";"2.2003";"40.2586"
"";"22.1000";"2.2104";"40.2180"
"";"22.2000";"2.2200";"40.1678"
"";"22.3000";"2.2302";"40.1125"
"";"22.4000";"2.2401";"40.0675"
"";"22.5000";"2.2501";"40.0378"
"";"22.6000";"2.2604";"39.9956"
"";"22.7000";"2.2703";"39.9338"
"";"22.8000";"2.2802";"39.8909"
"";"22.9000";"2.2903";"39.8426"
"";"23.0000";"2.3004";"39.7981"
"";"23.1000";"2.3101";"39.7524"
"";"23.2000";"2.3200";"39.7037"
"";"23.3000";"2.3303";"39.6546"
"";"23.4000";"2.3403";"39.6116"
"";"23.5000";"2.3502";"39.5581"
"";"23.6000";"2.3603";"39.5035"
"";"23.7000";"2.3702";"39.4666"
"";"23.8000";"2.3801";"39.4279"
"";"23.9000";"2.3904";"39.3809"
"";"24.0000";"2.4001";"39.3184"
"";"24.1000";"2.4100";"39.2680"
"";"24.2000";"2.4203";"39.2178"
"";"24.3000";"2.4304";"39.1780"
"";"24.4000";"2.4401";"39.1278"
"";"24.5000";"2.4503";"39.0731"
"";"24.6000";"2.4603";"39.0257"
"";"24.7000";"2.4701";"38.9844"
"";"24.8000";"2.4804";"38.9338"
"";"24.9000";"2.4901";"38.8767"
"";"25.0000";"2.4998";"38.8348"
"";"25.1000";"2.5103";"38.8018"
